link,image,price,sold,name
https://shopee.co.th/ลูกชิ้นยืนกินป้านกบุรีรัมย์-รับตรงจากร้าน-พร้อมเสิร์ฟความอร่อย👍ส่งตรงจากบุรีรัมย์💯-i.988032.11168789270?sp_atk=b4fd3bb2-8353-46d0-9049-902db4f288eb&xptdk=b4fd3bb2-8353-46d0-9049-902db4f288eb,https://cf.shopee.co.th/file/94bf1ee86bbab12aa1d96744e1a7f3d5_tn,฿70 - ฿160,ขายแล้ว 34 ชิ้น,"['ลูกชิ้น', 'ยืน', 'กิน', 'ป้า', 'นก', 'บุรีรัมย์', ' ', 'รับ', 'ตรง', 'จา', 'กร้าน', ' ', 'พร้อม', 'เสิร์ฟ', 'ความ', 'อร่อย', '👍', 'ส่ง', 'ตรง', 'จาก', 'บุรีรัมย์', '💯']"
https://shopee.co.th/พร้อมส่ง‼️ลูกชิ้นยืนกินบุรีรัมย์ตามรอยลิซ่า-ลูกชิ้นกุนเชียงหน้าสถานีรถไฟบุรีรัมย์-i.166011377.12613448778?sp_atk=6a45507d-a569-4c96-9bab-52531baec3bb&xptdk=6a45507d-a569-4c96-9bab-52531baec3bb,https://cf.shopee.co.th/file/0a672c2fe3da2e03af10891849a88388_tn,฿70 - ฿150,ขายแล้ว 124 ชิ้น,"['พร้อม', 'ส่ง', '‼️', 'ลูกชิ้น', 'ยืน', 'กิน', 'บุรีรัมย์', 'ตามรอย', 'ลิ', 'ซ่า', ' ', 'ลูกชิ้น', 'กุนเชียง', 'หน้า', 'สถานีรถไฟ', 'บุรีรัมย์']"
https://shopee.co.th/คอมโบฟิชบัน-500กรัม-27ชิ้น-พร้อมส่ง-ลูกชิ้น-ลูกชิ้นการ์ตูน-ลูกชิ้นแต่งหน้าซูซิ-ลูกชิ้นรวม-🧀-ค่าส่ง99คละได้ทั้งร้าน-i.15630762.15483178285?sp_atk=4524f8d4-4724-4199-9c01-c39fdd0853bf&xptdk=4524f8d4-4724-4199-9c01-c39fdd0853bf,https://cf.shopee.co.th/file/e7f419b5946256c426214af730b169bf_tn,฿119,ขายแล้ว 21 ชิ้น,"['คอม', 'โบ', 'ฟิช', 'บัน', ' ', '500', 'กรัม', ' ', '27', 'ชิ้น', ' ', 'พร้อม', 'ส่ง', ' ', 'ลูกชิ้น', ' ', 'ลูกชิ้น', 'การ์ตูน', ' ', 'ลูกชิ้น', 'แต่งหน้า', 'ซู', 'ซิ', ' ', 'ลูกชิ้น', 'รวม', ' ', '🧀', ' ', 'ค่า', 'ส่ง', '99', 'คละ', 'ได้', 'ทั้ง', 'ร้าน']"
https://shopee.co.th/ลูกชิ้นเอ็นเนื้อ-1กิโล-ไร้แป้ง-ไร้สารกันบุด-i.94219380.11584605695?sp_atk=d4ba6429-c223-44e8-8cb0-a487a6e34a41&xptdk=d4ba6429-c223-44e8-8cb0-a487a6e34a41,https://cf.shopee.co.th/file/d84c09f679ba535e3349a07d5448a685_tn,฿220,ขายแล้ว 14 ชิ้น,"['ลูกชิ้น', 'เอ็น', 'เนื้อ', ' ', '1', 'กิโล', ' ', 'ไร้', 'แป้ง', ' ', 'ไร้', 'สาร', 'กัน', 'บุ', 'ด']"
https://shopee.co.th/ลูกชิ้นเห็ด-500g-ลูกชิ้น-ทอด-หม้อไฟรสเผ็ด-บารบีคิว-เสียบไม้ทอด-อาหารเช้า-安井-香菇贡丸-i.525571909.15600517952?sp_atk=8ef54cfb-9beb-400e-90ee-a615fd05ac6c&xptdk=8ef54cfb-9beb-400e-90ee-a615fd05ac6c,https://cf.shopee.co.th/file/391ab95bbe7c86cd12580814ea401d36_tn,฿209,ขายแล้ว 3 ชิ้น,"['ลูกชิ้น', 'เห็ด', ' ', '500', 'g', ' ', 'ลูกชิ้น', ' ', 'ทอด', ' ', 'หม้อไฟ', 'รส', 'เผ็ด', ' ', 'บา', 'ร', 'บี', 'คิว', ' ', 'เสียบ', 'ไม้', 'ทอด', ' ', 'อาหารเช้า', ' ', '安井', ' ', '香菇贡丸']"
https://shopee.co.th/ลูกชิ้นหมู-ถุงสีส้ม-หมูเม็ดกลาง505-ฟรีเจลเย็น-อ่านรายละเอียดก่อนสั่ง-i.296921034.6246878611?sp_atk=6b8d3f33-ce54-40d8-b955-b992a03297b3&xptdk=6b8d3f33-ce54-40d8-b955-b992a03297b3,https://cf.shopee.co.th/file/16cc5711d70f97d062d83e44cfe036e1_tn,฿70,ขายแล้ว 9 ชิ้น,"['ลูกชิ้น', 'หมู', ' ', 'ถุง', 'สีส้ม', ' ', 'หมู', 'เม็ด', 'กลาง', '505', ' ', '+', 'ฟรี', 'เจล', 'เย็น', ' ', 'อ่าน', 'รายละเอียด', 'ก่อน', 'สั่ง']"
https://shopee.co.th/220ML-BTL-น้ำจิ้มลูกชิ้น-ตราจอมยุทธ์-i.259174001.13683528818?sp_atk=6b8959ea-dbcf-48f6-a727-8ecd0f729733&xptdk=6b8959ea-dbcf-48f6-a727-8ecd0f729733,https://cf.shopee.co.th/file/4e7a50424795af82018e1ebc5a94fbe5_tn,฿39,ขายแล้ว 65 ชิ้น,"['220', 'ML', '/', 'BTL', ' ', 'น้ำจิ้ม', 'ลูกชิ้น', ' ', 'ตรา', 'จอม', 'ยุทธ์']"
https://shopee.co.th/500G-PACK-ลูกชิ้นกุ้ง-(32-33-PCS)-SHRIMP-BALL-i.180403010.2866029847?sp_atk=07f9356c-f55b-444f-a3fb-71ddcfde9043&xptdk=07f9356c-f55b-444f-a3fb-71ddcfde9043,https://cf.shopee.co.th/file/40174b70fb84e68b9b0ab47da0094c92_tn,฿128,ขายแล้ว 325 ชิ้น,"['500', 'G', '/', 'PACK', ' ', 'ลูกชิ้น', 'กุ้ง', ' ', '(', '32', '-', '33', ' ', 'PCS', ')', ' ', 'SHRIMP', ' ', 'BALL']"
https://shopee.co.th/ลูกชิ้นเนื้อคีโต-1-กิโล-ลูกชิ้นเนื้อวัวแท้-100-ลูกชิ้นคีโต-ลูกชิ้นฮาลาล-อร่อย-สดใหม่-ไม่ใส่สารกันบูด-i.86991779.6443791141?sp_atk=54993668-dbc1-4f58-bf8d-d19c6d46d3dd&xptdk=54993668-dbc1-4f58-bf8d-d19c6d46d3dd,https://cf.shopee.co.th/file/39ba2dd7818af35330530b27b775ec6d_tn,฿170,ขายแล้ว 2.8พัน ชิ้น,"['ลูกชิ้น', 'เนื้อ', 'คี', 'โต', ' ', '1', ' ', 'กิโล', ' ', 'ลูกชิ้น', 'เนื้อวัว', 'แท้', ' ', '100', '%', ' ', 'ลูกชิ้น', 'คี', 'โต', ' ', 'ลูกชิ้น', 'ฮาลาล', ' ', 'อร่อย', ' ', 'สด', 'ใหม่', ' ', 'ไม่', 'ใส่', 'สารกันบูด']"
https://shopee.co.th/ลูกชิ้นเห็ดหอม-YT-(สด)-ลูกชิ้นเจ-อาหารเจ-อาหารมังสวิรัติ-i.66730156.7839934470?sp_atk=7e1d35b4-f6d1-42ce-acf2-4f6a518cdfa4&xptdk=7e1d35b4-f6d1-42ce-acf2-4f6a518cdfa4,https://cf.shopee.co.th/file/ab3fe561a5b2fd6a5dd771c8757f8595_tn,฿89,ขายแล้ว 451 ชิ้น,"['ลูกชิ้น', 'เห็ด', 'หอม', ' ', 'YT', ' ', '(สด)', ' ', 'ลูกชิ้น', 'เจ', ' ', 'อาหารเจ', ' ', 'อาหาร', 'มังสวิรัติ']"
https://shopee.co.th/ลูกชิ้นปลาระเบิด-เฮง-2-แถม-2-(เลือกลูกชิ้นปลา-กุ้งระเบิด-ไส้กรอกไก่-2-กก.แถมฟรี-น้ำจิ้มสูตรพิเศษ-2-ขวด)-i.483487076.8377822161?sp_atk=f3235108-9d91-482b-8b20-a6555afbd114&xptdk=f3235108-9d91-482b-8b20-a6555afbd114,https://cf.shopee.co.th/file/9186cd8f15e3a0d723b7a9c6bdd6ebed_tn,฿299,ขายแล้ว 52 ชิ้น,"['ลูกชิ้น', 'ปลา', 'ระเบิด', ' ', '""', 'เฮง', '""', ' ', '2', ' ', 'แถม', ' ', '2', ' ', '(', 'เลือก', 'ลูกชิ้น', 'ปลา', ' ', '/', ' ', 'กุ้ง', 'ระเบิด', ' ', '/', ' ', 'ไส้กรอก', 'ไก่', ' ', '2', ' ', 'กก.', 'แถม', 'ฟรี', ' ', 'น้ำจิ้ม', 'สูตร', 'พิเศษ', ' ', '2', ' ', 'ขวด', ')']"
https://shopee.co.th/ลูกชิ้นปลาระเบิด-2-โล-i.101301368.18217117976?sp_atk=ea3da043-5b2d-455d-a163-a5b73ae0fbe7&xptdk=ea3da043-5b2d-455d-a163-a5b73ae0fbe7,https://cf.shopee.co.th/file/ce18cf6812f91b1b115e5f2db34121de_tn,฿130,ขายแล้ว 29 ชิ้น,"['ลูกชิ้น', 'ปลา', 'ระเบิด', ' ', '2', ' ', 'โล']"
https://shopee.co.th/ลูกชิ้นเอ็นเนื้อ-500g-ลูกชิ้น-เนื้อวัวแท้-100-ลูกชิ้นคีโต-ไม่ผสมแป้ง-อร่อย-สดใหม่-海霸王-潮汕手打牛筋丸-i.525571909.16230808314?sp_atk=06ed3000-1082-4046-bb73-4978c389f82f&xptdk=06ed3000-1082-4046-bb73-4978c389f82f,https://cf.shopee.co.th/file/9f043c64cbe2a6eb2fa7932dc3a43fcf_tn,฿218,ขายแล้ว 18 ชิ้น,"['ลูกชิ้น', 'เอ็น', 'เนื้อ', ' ', '500', 'g', ' ', 'ลูกชิ้น', ' ', 'เนื้อวัว', 'แท้', ' ', '100', '%', ' ', 'ลูกชิ้น', 'คี', 'โต', ' ', 'ไม่', 'ผสม', 'แป้ง', ' ', 'อร่อย', ' ', 'สด', 'ใหม่', ' ', '海霸王', ' ', '潮汕手打牛筋丸']"
https://shopee.co.th/🐷🐷ลูกชิ้นหมู-เกรดเอ-ขนาด-500-กรัม-มีให้เลือก-2-แบบ-(หมูล้วน-และ-เอ็นหมู)-i.227877908.18505727131?sp_atk=aaecf978-b6d0-499d-a433-38cbbd2052c7&xptdk=aaecf978-b6d0-499d-a433-38cbbd2052c7,https://cf.shopee.co.th/file/9295f8b15dafdd1f0f9bd9d06507ffe3_tn,฿60,ขายแล้ว 24 ชิ้น,"['🐷🐷', 'ลูกชิ้น', 'หมู', ' ', 'เกรด', 'เอ', ' ', 'ขนาด', ' ', '500', ' ', 'กรัม', ' ', 'มี', 'ให้', 'เลือก', ' ', '2', ' ', 'แบบ', ' ', '(', 'หมู', 'ล้วน', ' ', 'และ', ' ', 'เอ็น', 'หมู', ')']"
https://shopee.co.th/ลูกชิ้นหยดน้ำไส้ไข่กุ้ง-ลูกชิ้นฟรีเมี่ยม-ลูกชิ้น-ชาบู-ต้องมีๆๆ-(24-25-ชิ้นต่อแพ็ค)-Ebiko-Dumpling-(แพ็ค-500-กรัม)-i.141555574.12706240775?sp_atk=22f2a37a-2cf1-4fed-b997-5923d1e0287d&xptdk=22f2a37a-2cf1-4fed-b997-5923d1e0287d,https://cf.shopee.co.th/file/0b76f1e066f9101a59e8f4f89904e653_tn,฿169,ขายแล้ว 75 ชิ้น,"['ลูกชิ้น', 'หยดน้ำ', 'ไส้', 'ไข่', 'กุ้ง', ' ', 'ลูกชิ้น', 'ฟรี', 'เมี่ยม', ' ', 'ลูกชิ้น', ' ', 'ชาบู', ' ', 'ต้อง', 'มี', 'ๆๆ', ' ', '(', '24', '-', '25', ' ', 'ชิ้น', 'ต่อ', 'แพ็ค', ')', ' ', 'Ebiko', ' ', 'Dumpling', ' ', '(', 'แพ็ค', ' ', '500', ' ', 'กรัม', ')']"
https://shopee.co.th/🔥❌ส่งด่วนภายในวันเดียว❌🔥-ลูกชิ้นหมูนมสด-หมูเมืองทอง-อร่อยมาก-ต้องลองงงงงง-500-กรัม-i.38444368.5265940890?sp_atk=40387414-8e5f-4d29-9d89-0fbd1f497003&xptdk=40387414-8e5f-4d29-9d89-0fbd1f497003,https://cf.shopee.co.th/file/407e19fa6a5489aa6821613649bf3e6d_tn,฿60,ขายแล้ว 1.9พัน ชิ้น,"['🔥❌', 'ส่ง', 'ด่วน', 'ภายใน', 'วัน', 'เดียว', '❌🔥', '  ', 'ลูกชิ้น', 'หมู', 'นมสด', ' ', 'หมู', 'เมือง', 'ทอง', ' ', 'อร่อย', 'มาก', ' ', 'ต้อง', 'ลอง', 'งง', 'งง', 'ง', '  ', '500', ' ', 'กรัม']"
https://shopee.co.th/ลูกชิ้นหมูบุรีรัมย์-ลูกชิ้นยืนกิน-ขนาด-1-กก.พร้อมน้ำจิ้มรสเด็ด-สูตรโบราณ-ลูกชิ้นสถานีรถไฟบุรีรัมย์-i.375810240.9411157252?sp_atk=0581d969-55db-4f70-a635-795e2ceb521c&xptdk=0581d969-55db-4f70-a635-795e2ceb521c,https://cf.shopee.co.th/file/9a0dbd70ee2f4e029add4824ef283d76_tn,฿50 - ฿180,ขายแล้ว 117 ชิ้น,"['ลูกชิ้น', 'หมู', 'บุรีรัมย์', ' ', 'ลูกชิ้น', 'ยืน', 'กิน', ' ', 'ขนาด', ' ', '1', ' ', 'กก.', 'พร้อม', 'น้ำจิ้ม', 'รสเด็ด', ' ', 'สูตร', 'โบราณ', ' ', 'ลูกชิ้น', 'สถานีรถไฟ', 'บุรีรัมย์']"
https://shopee.co.th/ลูก​ชิ้น​เห็ด​หอม​เจYเจYOUTAขนาด450​กรัม-i.114907779.8707863083?sp_atk=e93bbe97-319c-45b8-9cbd-fdb2a22a97fa&xptdk=e93bbe97-319c-45b8-9cbd-fdb2a22a97fa,https://cf.shopee.co.th/file/0480d19f6b3d41628f7d3bc44ad9f52b_tn,฿67,ขายแล้ว 375 ชิ้น,"['ลูก', '\u200b', 'ชิ้น', '\u200b', 'เห็ด', '\u200b', 'หอม', '\u200b', 'เจ', 'Y', 'เจ', 'YOUTA', 'ขนาด', '450', '\u200b', 'กรัม']"
https://shopee.co.th/🔥-มีโค้ดส่งฟรี-🔥-ลูกชิ้นเนื้อโกเด้ง-(1KG)-i.259174001.4343180730?sp_atk=fe4cfc8a-8bcc-453c-9a7b-c8b2f4d80d3e&xptdk=fe4cfc8a-8bcc-453c-9a7b-c8b2f4d80d3e,https://cf.shopee.co.th/file/290716b1b5a7ac7cdcbb3bad5d96fa48_tn,฿299,ขายแล้ว 57 ชิ้น,"['🔥', ' ', 'มี', 'โค้ด', 'ส่ง', 'ฟรี', ' ', '🔥', ' ', 'ลูกชิ้น', 'เนื้อ', 'โก', 'เด้ง', ' ', '(', '1', 'KG', ')']"
https://shopee.co.th/ลูกชิ้นเนื้อ-ไม่ใส่สารคีโตทานได้-1กิโล-i.94219380.4673755900?sp_atk=0580f584-2ebd-49ac-b0a6-01348497b9b0&xptdk=0580f584-2ebd-49ac-b0a6-01348497b9b0,https://cf.shopee.co.th/file/b307a2e743cb18e33cff02383f458fae_tn,฿200,ขายแล้ว 420 ชิ้น,"['ลูกชิ้น', 'เนื้อ', ' ', 'ไม่', 'ใส่', 'สาร', 'คี', 'โต', 'ทาน', 'ได้', ' ', '1', 'กิโล']"
https://shopee.co.th/ลูกชิ้นปลารูปหมีแพนด้าปลาแพนด้า-500-กรัม-i.38444368.20637095866?sp_atk=83da5af9-f6f6-49ff-b56c-811b27c4a596&xptdk=83da5af9-f6f6-49ff-b56c-811b27c4a596,https://cf.shopee.co.th/file/c6a405af4357d1ffe7eca3be62454eeb_tn,฿99,ขายแล้ว 13 ชิ้น,"['ลูกชิ้น', 'ปลา', 'รูป', 'หมี', 'แพนด้า', 'ปลา', 'แพนด้า', ' ', '500', ' ', 'กรัม']"
https://shopee.co.th/ไส้กรอกแดง-ที่สุดของลูกชิ้นยืนกินบุรีรัมย์-🍡-(ส่งรถแช่เย็น)-i.114919745.7454138221?sp_atk=276d5cb3-c0be-469d-9a68-8ff204a955f6&xptdk=276d5cb3-c0be-469d-9a68-8ff204a955f6,https://cf.shopee.co.th/file/a43d714abf1e3d52615b2fe49d48888e_tn,฿105,ขายแล้ว 609 ชิ้น,"['ไส้กรอก', 'แดง', ' ', 'ที่สุด', 'ของ', 'ลูกชิ้น', 'ยืน', 'กิน', 'บุรีรัมย์', ' ', '🍡', ' ', '(', 'ส่ง', 'รถ', 'แช่เย็น', ')']"
https://shopee.co.th/ลูกชิ้นหมูไร้สาร-คีโตทานได้-1กิโล-i.94219380.7073753095?sp_atk=e8fb892e-a7a3-4907-aec1-2cd128212c05&xptdk=e8fb892e-a7a3-4907-aec1-2cd128212c05,https://cf.shopee.co.th/file/beca48890adbcf0187569ad366077f81_tn,฿200,ขายแล้ว 620 ชิ้น,"['ลูกชิ้น', 'หมู', 'ไร้', 'สาร', ' ', 'คี', 'โต', 'ทาน', 'ได้', '  ', '1', 'กิโล']"
https://shopee.co.th/ลูกชิ้นเอ็นหมูรสเด็ด-ลูกชิ้นรสเด็ดเจ้าเก่า-ขนาด-500-กรัม-51-55-ลูก-แพ็คเจลเย็น🧊-i.822631056.18031719881?sp_atk=8befeb1c-824b-488d-8f0d-9a04f3b4ad55&xptdk=8befeb1c-824b-488d-8f0d-9a04f3b4ad55,https://cf.shopee.co.th/file/b99d5704dbc343068796d226257d9d99_tn,฿55,ขายแล้ว 18 ชิ้น,"['ลูกชิ้น', 'เอ็น', 'หมู', 'รสเด็ด', ' ', 'ลูกชิ้น', 'รสเด็ด', 'เจ้าเก่า', ' ', 'ขนาด', ' ', '500', ' ', 'กรัม', ' ', '51', '-', '55', ' ', 'ลูก', ' ', '/', ' ', 'แพ็ค', 'เจล', 'เย็น', '🧊']"
https://shopee.co.th/ลูกชิ้น​ปลา​ระเบิด​-💣พันล้าน​-คุณ​ยาย​หงอก​มา-พร้อม​น้ำจิ้ม​พันล้าน​-หอมมะขามเหนียว​ชุ่มใจ​-i.29333006.5341101392?sp_atk=44d8767b-4a5f-4b32-b3be-5d2f3b0a1f73&xptdk=44d8767b-4a5f-4b32-b3be-5d2f3b0a1f73,https://cf.shopee.co.th/file/2102355a8d76ff35a7273c45cb219162_tn,฿149,ขายแล้ว 201 ชิ้น,"['ลูกชิ้น', '\u200b', 'ปลา', '\u200b', 'ระเบิด', '\u200b', ' ', '💣', 'พัน', 'ล้าน', '\u200b', ' ', 'คุณ', '\u200b', 'ยาย', '\u200b', 'หงอก', '\u200b', 'มา', ' ', 'พร้อม', '\u200b', 'น้ำจิ้ม', '\u200b', 'พัน', 'ล้าน', '\u200b', ' ', 'หอม', 'มะขาม', 'เหนียว', '\u200b', 'ชุ่มใจ', '\u200b']"
https://shopee.co.th/โคเรียดอง-Koreadong-กุ้ง-กุ้งดองซีอิ๊วเกาหลีแท้ๆ-ตัวใหญ่-เนื้อเด้ง-ขนาด-500-กรัม-i.478521150.8578111571?sp_atk=a60fa3f3-89ae-459b-9350-830a70d48a2f&xptdk=a60fa3f3-89ae-459b-9350-830a70d48a2f,https://cf.shopee.co.th/file/8cac876cc4e588f0c5a7f2ec7f775ef5_tn,฿289,ขายแล้ว 2.3พัน ชิ้น,"['โค', 'เรียด', 'อง', ' ', 'Koreadong', ' ', 'กุ้ง', ' ', 'กุ้ง', 'ดอง', 'ซีอิ๊ว', 'เกาหลี', 'แท้ๆ', ' ', 'ตัว', 'ใหญ่', ' ', 'เนื้อ', 'เด้ง', ' ', 'ขนาด', ' ', '500', ' ', 'กรัม']"
https://shopee.co.th/ขนมปังข้าวโอ๊ตน้ำตาลทรายแดง-450g-（12-ชิ้น）-มันโถ-ซาลาเปา-อาหารเช้า-思念-红糖燕麦馒头-i.525571909.14738597872?sp_atk=8a05e728-863d-48e7-ad93-396b9afdbe51&xptdk=8a05e728-863d-48e7-ad93-396b9afdbe51,https://cf.shopee.co.th/file/96a0375bd4ca5527ca0b84222ae17b37_tn,฿169,ขายแล้ว 11 ชิ้น,"['ขนมปัง', 'ข้าวโอ๊ต', 'น้ำตาลทรายแดง', ' ', '450', 'g', ' ', '（', '12', ' ', 'ชิ้น', '）', ' ', 'มัน', 'โถ', ' ', 'ซาลาเปา', ' ', 'อาหารเช้า', ' ', '思念', ' ', '红糖燕麦馒头']"
https://shopee.co.th/อาหารปลอม-โมเดลูกชิ้นปิ้ง(ลูกชิ้นทิพย์)ถาดขนาด-20-คูณ27ซม.-i.94919147.1835834039?sp_atk=772f3ffd-5122-453a-b226-d1339e2b6bb1&xptdk=772f3ffd-5122-453a-b226-d1339e2b6bb1,https://cf.shopee.co.th/file/9a1f591e72d971e912dce37c284fb135_tn,฿850,ขายแล้ว 194 ชิ้น,"['อาหาร', 'ปลอม', ' ', 'โม', 'เด', 'ลูกชิ้น', 'ปิ้ง', '(', 'ลูกชิ้น', 'ทิพย์', ')', 'ถาด', 'ขนาด', ' ', '20', ' ', 'คูณ', '27', 'ซม.']"
https://shopee.co.th/น้ำตาลทรายมันโถ-510g-（6-ชิ้น）-ซาลาเปานึ่งน้ำตาล-ซาลาเปา-ขนมปังน้ำตาลทรายแดง-ขนม-อาหารเช้า-安井-手撕红糖馒头-i.525571909.16719710340?sp_atk=2b60c017-eb5a-4e7e-b12e-c0e06f0baad2&xptdk=2b60c017-eb5a-4e7e-b12e-c0e06f0baad2,https://cf.shopee.co.th/file/f5c4ab91db69d8b413b132c9c3a0abba_tn,฿159,ขายแล้ว 3 ชิ้น,"['น้ำตาลทราย', 'มัน', 'โถ', ' ', '510', 'g', ' ', '（', '6', ' ', 'ชิ้น', '）', ' ', 'ซาลาเปา', 'นึ่ง', 'น้ำตาล', ' ', 'ซาลาเปา', ' ', 'ขนมปัง', 'น้ำตาลทรายแดง', ' ', 'ขนม', ' ', 'อาหารเช้า', ' ', '安井', ' ', '手撕红糖馒头']"
https://shopee.co.th/พร้อมส่ง-✔ข้าวรูบาร์บและน็อคคิงาดำ-454g15ชิ้น-ข้าวรูบาร์บและน็อคคิถั่วลิสง-บัวลอยงาดำ-บัวลอยงาดำแช่แข็ง-思念-黑芝麻汤圆-i.525571909.12631906262?sp_atk=9d40b702-e86b-45c7-94b1-69e93b7f7a45&xptdk=9d40b702-e86b-45c7-94b1-69e93b7f7a45,https://cf.shopee.co.th/file/38c81e9078c63d793f40d0d2fda66686_tn,฿129,ขายแล้ว 38 ชิ้น,"['พร้อม', 'ส่ง', ' ', '✔', 'ข้าว', 'รู', 'บาร์', 'บ', 'และ', 'น็อค', 'คิ', 'งา', 'ดำ', ' ', '454', 'g', '15', 'ชิ้น', ' ', 'ข้าว', 'รู', 'บาร์', 'บ', 'และ', 'น็อค', 'คิ', 'ถั่วลิสง', ' ', 'บัวลอย', 'งา', 'ดำ', ' ', 'บัวลอย', 'งา', 'ดำ', 'แช่แข็ง', ' ', '思念', ' ', '黑芝麻汤圆']"
https://shopee.co.th/พร้อมส่ง-✔ข้าวรูบาร์บและน็อคคิงาดำ-454g15ชิ้น-ข้าวรูบาร์บและน็อคคิถั่วลิสง-บัวลอยงาดำ-บัวลอยงาดำแช่แข็ง-思念-黑芝麻汤圆-i.525571909.12631906262?sp_atk=d3783007-74b6-458b-a22e-65f50bc8f2dd&xptdk=d3783007-74b6-458b-a22e-65f50bc8f2dd,https://cf.shopee.co.th/file/38c81e9078c63d793f40d0d2fda66686_tn,฿129,ขายแล้ว 38 ชิ้น,"['พร้อม', 'ส่ง', ' ', '✔', 'ข้าว', 'รู', 'บาร์', 'บ', 'และ', 'น็อค', 'คิ', 'งา', 'ดำ', ' ', '454', 'g', '15', 'ชิ้น', ' ', 'ข้าว', 'รู', 'บาร์', 'บ', 'และ', 'น็อค', 'คิ', 'ถั่วลิสง', ' ', 'บัวลอย', 'งา', 'ดำ', ' ', 'บัวลอย', 'งา', 'ดำ', 'แช่แข็ง', ' ', '思念', ' ', '黑芝麻汤圆']"
https://shopee.co.th/โมเดลอาหาร-โมเดลก๋วยเตี๋ยวเรือหมูตุ๋น-ถาดเนื้อตุ๋น-i.94919147.7512715348?sp_atk=5401c0eb-fb05-4c3a-86a5-4e9f612d32e9&xptdk=5401c0eb-fb05-4c3a-86a5-4e9f612d32e9,https://cf.shopee.co.th/file/a1aee05c62f57760704cecb50d7f579e_tn,"฿1,350",ขายแล้ว 55 ชิ้น,"['โมเดล', 'อาหาร', ' ', 'โมเดล', 'ก๋วยเตี๋ยว', 'เรือหมู', 'ตุ๋น', ' ', '#', 'ถาด', 'เนื้อ', 'ตุ๋น']"
https://shopee.co.th/ลูกชิ้นนื้อวัวแท้-🍡🍡-สูตร-Homemade-ตราลูกชิ้นมั้ย-i.47517745.3010486845?sp_atk=7bf83812-0c5d-4d2e-b10e-e05b2e32403d&xptdk=7bf83812-0c5d-4d2e-b10e-e05b2e32403d,https://cf.shopee.co.th/file/4994d260af86acd623a601f0aa8760d6_tn,฿119,ขายแล้ว 762 ชิ้น,"['ลูกชิ้น', 'นื้อ', 'วัว', 'แท้', ' ', '🍡🍡', ' ', 'สูตร', ' ', 'Homemade', ' ', '|', ' ', 'ตรา', 'ลูกชิ้น', 'มั้ย']"
https://shopee.co.th/แบบยกลัง-TTEOKBOKKI-CHEESE-แป้งต็อกบกกีใส้ชีท-1Kg*8Pack-แถมกล่องโฟมต่อ1ออร์เดอร์-i.46627688.12874920459?sp_atk=d2cbed37-9c17-4b41-8de5-82a470509bfe&xptdk=d2cbed37-9c17-4b41-8de5-82a470509bfe,https://cf.shopee.co.th/file/f5f3afb23153929cd92bbb296fb0a6d7_tn,"฿1,499",ขายแล้ว 31 ชิ้น,"['แบบ', 'ยก', 'ลัง', ' ', 'TTEOKBOKKI', ' ', 'CHEESE', ' ', 'แป้ง', 'ต็อกบก', 'กี', 'ใส้', 'ชี', 'ท', ' ', '1', 'Kg', '*', '8', 'Pack', ' ', 'แถม', 'กล่องโฟม', 'ต่อ', '1', 'ออร์เดอร์']"
https://shopee.co.th/SAJO-부산어묵사각-ออมุก-โอเด้ง-ลูกชิ้นปลาเกาหลี-1Kg-ราคารวมถุงฟอยเก็บความเย็น-i.46627688.3788890261?sp_atk=81e6bf17-a8d0-46b2-b58e-12b817104977&xptdk=81e6bf17-a8d0-46b2-b58e-12b817104977,https://cf.shopee.co.th/file/94c4d011fc701e15a280f2bc2e80d589_tn,฿219,ขายแล้ว 614 ชิ้น,"['SAJO', ' ', '부산어묵사각', ' ', 'ออ', 'มุก', ' ', 'โอ', 'เด้ง', ' ', 'ลูกชิ้น', 'ปลา', 'เกาหลี', ' ', '1', 'Kg', ' ', 'ราคา', 'รวม', 'ถุง', 'ฟอ', 'ย', 'เก็บความ', 'เย็น']"
https://shopee.co.th/-พร้อมส่ง-ลูกชิ้นปูเจ-ก้ามปูเจ-อร่อยมากจ้า-i.426231925.10006068625?sp_atk=83a21f13-946f-43e4-b52e-41a9ebbea20f&xptdk=83a21f13-946f-43e4-b52e-41a9ebbea20f,https://cf.shopee.co.th/file/261bc685625b8c15bc9eef46d0d2a01d_tn,฿200,ขายแล้ว 206 ชิ้น,"['[', 'พร้อม', 'ส่ง', ']', ' ', 'ลูกชิ้น', 'ปู', 'เจ', ' ', 'ก้ามปู', 'เจ', ' ', 'อร่อย', 'มาก', 'จ้า']"
